cat_num,term,bracketed,field,number,title,faculty,description,prerequisites,notes,meetings,building,room
63211,SPRING,TRUE,SCRB,155,"Epigenetic Regulation in Development",fcbc00c43acc3c71cd8e6a537a72c06a,"Cloning of Dolly the sheep suggests that all of our cells have exactly the same genes as a fertilized egg. If this is true, then how is it that each of our cells reads out those genes differently? This course will explain the developmental events that regulate the expression of genes, as well as how this developmental expression is established and maintained.","Life and Physical Sciences A or Life Sciences 1a; Life Sciences 1b; MCB 52; SCRB 10 or permission of the instructor.",,"Tu., Th., 11:30-1",,
6323,FALL,FALSE,GREEK,H,"Introductory Greek Prose Composition",c2da8660ca48ffbab0f0353c42055450,"Practice in the translation of sentences and connected prose passages into Attic Greek; review of forms and syntax; readings of selections from prose authors.","Greek Ba or equivalent.",,"M., W., F., at 9",,
6324,FALL,FALSE,GENETIC,310,"Molecular Genetics of Neural Development and Gene Therapy to Prevent Blindness",bc6cd562f07d3c556a73acb2cb69020b,,,,,,
6324,SPRING,FALSE,GENETIC,310,"Molecular Genetics of Neural Development and Gene Therapy to Prevent Blindness",bc6cd562f07d3c556a73acb2cb69020b,,,,,,
63265,SPRING,FALSE,BCMP,309qc,"Principles of Drug Action in Man",883f0b0e9d9ea96c0d681258e0da81ec,"This course pairs with BCMP 307qc. Approaches to Drug Action, Discovery, and Design.",,,,,
63269,SPRING,FALSE,MCB,178,"Biochemistry of Protein Complexes",0027acd06806f486e0fc0ec4c1373b76,"A course on the properties of protein complexes that serve as supports, machines and motors. Topics include : hemoglobin, actin filaments, myosin function, microtubules, kinesin, metabolon, photosynthesis, rotary motors, nuclear pores and transport, proteasome. Lecture on Monday is followed by student presentations on Wednesday. The course involves reading two research papers per week, and writing a research proposal.","Chemistry 27 and MCB 60 or MCB 54 are recommended, but not required.",,"M., W., 2:30-4",,
63297,FALL,FALSE,PORTUG,322,"Literature of Portugal: Supervised Reading and Research",,,,"By permission of instructor only.",,,
63297,SPRING,FALSE,PORTUG,322,"Literature of Portugal: Supervised Reading and Research",6632425ea99f117bd5ef1e09574b2437,,,"By permission of instructor only.",,,
6333,FALL,TRUE,SLAVIC,180,"Russian Symbolist Poetry",45e50c0dcb1ec6225755f2d16492046f,"A survey of the history of the Symbolist movement in Russia with emphasis on close reading of poetry by its major figures.","Russian 101 or an equivalent acceptable to instructor.",,"Hours to be arranged",,
63338,SPRING,FALSE,FRSEMR,26w,"The Biology and Science of Cancer and Its Treatments: From Empiric to Scientific to Humanistic",9080b0df0b8212538427f6e3407abeb5,"""Cancer"" represents hundreds of different diseases with a wide variety of causative mechanisms. We will study the biology of cancer and what makes a normal cell become a cancer one, delving into acquired and inherited genetic abnormalities and effects of environmental factors, such as nutrition, radiation, and tobacco. Current approaches to cancer will be discussed from prevention and early detection to treatment of survivorship.",,"Open to Freshmen only.","Th., 3-5",,
63346,FALL,FALSE,BE,160,"Chemical Kinetics and Reactor Design","a4f240a0860801ed6a9b7db522115864,c0f8eb98b54d512201eb1b5fa7b01fc9","Introduction to chemical kinetics and reactor design with applications to bioengineering, chemical engineering, environmental sciences and other areas.","Applied Math 21a (Mathematical Methods in Science); Introductory chemistry course at the level of Life Sciences 1a, or Life and Physical Sciences A.",,"Tu., Th., 2:30-4",,
6337,FALL,FALSE,BIOPHYS,369,"Organic Chemistry and Chemical Biology of Molecular Evolution",75f9dc705bb85bd261acae8170d82f5c,,,,,,
6337,SPRING,FALSE,BIOPHYS,369,"Organic Chemistry and Chemical Biology of Molecular Evolution",75f9dc705bb85bd261acae8170d82f5c,,,,,,
63378,FALL,TRUE,GERMAN,179,"Germany and the Greeks: Winckelmann to Heidegger",4bfbc0671777708c7f556a2d9ecf2d1f,"In reading through major works of literature and philosophical prose, this course critically interrogates the persistent fascination that ancient Greek literature and culture exerted on the modern German imagination from the eighteenth to the twentieth centuries. Areas of discussion include antiquarianism, the formation of national identity, genius and the classical tradition, pedagogy and politics, aesthetics and reception theory. Cross-listed with Comparative Literature.",,,"Hours to be arranged",,
63445,FALL,FALSE,GENETIC,388,"Genetics of Neuronal Morphogenesis and Connectivity in C. Elegans",986c08f2b9f3547a7c0c12cacb6d7828,,,,,,
63445,SPRING,FALSE,GENETIC,388,"Genetics of Neuronal Morphogenesis and Connectivity in C. Elegans",986c08f2b9f3547a7c0c12cacb6d7828,,,,,,
6346,SPRING,FALSE,PHYSICS,181,"Statistical Mechanics and Thermodynamics",581a95fde8f4edd0ea6cc1e49d57dbb9,"Introduction to thermal physics and statistical mechanics: basic concepts of thermodynamics (energy, heat, work, temperature, and entropy), classical and quantum ensembles and their origins, and distribution functions. Applications include the specific heat of solids, black body radiation; classical and quantum gases; magnetism; phase transitions; propagation of heat and sound.","Physics 143a or equivalent.","May not be taken for credit in addition to Engineering Sciences 181.","M., W., F., at 11",,
63494,FALL,FALSE,SCAND,90r.c,Norwegian,dcbc067cb27478a7d52da07eca6e9b75,"Individualized study of Norwegian at the elementary, intermediate and advanced levels. Contact hours with language coach. Emphasis on literacy.",,"This course is offered only when there is demonstrated curricular and academic need on the part of the student. Please consult the Director of Undergraduate Studies for Scandinavian for more information. Not open to auditors.","Hours to be Arranged",,
63494,SPRING,FALSE,SCAND,90r.c,Norwegian,dcbc067cb27478a7d52da07eca6e9b75,"Individualized study of Norwegian at the elementary, intermediate and advanced levels. Contact hours with language coach. Emphasis on literacy.",,"This course is offered only when there is demonstrated curricular and academic need on the part of the student. Please consult the Director of Undergraduate Studies for Scandinavian for more information. Not open to auditors.","Hours to be Arranged",,
63514,FALL,TRUE,HAA,122n,"Architecture of Empire: The Ottomans, Safavids and Mughals in a Comparative Perspective",39e095833ca4ea625e87d7450f1c90a3,"Between the 16th and 18th centuries, three empires - the Mediterranean-based Ottomans, Safavids in Iran, and Mughals in India - developed interconnected yet distinctive architectural cultures with individualized ornamental idioms by fusing their common Timurid heritage with cosmopolitan regional traditions. Explores connections between empire building and architecture, with respect to aesthetics, religion, imperial ideology, and theories of dynastic legitimacy.",,,"Hours to be arranged",,
63523,FALL,FALSE,BPH,309qc,"Tumor Cell Signaling and Metabolism",ee89aadf6fc5b6ed34c01323ef6fb8fe,"This course will focus on the metabolic reprogramming of cells as they undergo the transformation from normal to cancer cells. Emphasis will be placed on the unique nutrient and energy demands of growing tumors, the molecular mechanisms by which oncogenic signaling pathways alter cellular metabolism, and therapeutic opportunities arising from the profound differences in the metabolism of normal versus tumor cells. This course consists of one lecture and one session of critical reading of current primary literature related to the lecture each week.","Preference given to PhD students in HILS-affiliated programs (e.g., BPH, BBS, etc.)","This course will be taught every other year (odd years). Offered jointly with the School of Public Health as GCD 213.",,,
63561,FALL,FALSE,PSY,2661r,"Research Seminar in Nonverbal Behavior, Social Perception, and Psychophysiology",60dcc53d0f44dd5ebc27a241cff1674e,"Students will gain human subject research skills and experience in the lab and online. We will cover a range of topics in social psychology, including but not limited to: nonverbal behavior, social perception, personal power, hormones, emotions, and performance in stressful situations. In biweekly meetings, students will have the opportunity to provide and receive feedback on the work of the lab as well as discuss relevant papers. In addition, monthly trainings will be held covering research tools such as eye-trackers, physiological measures, Qualtrics, and Mechanical Turk.","Science of Living Systems 20 plus one from Psychology 13, 15, 16, 18, Science B 29 or MCB 80.",,"Hours to be arranged",,
63561,SPRING,FALSE,PSY,2661r,"Research Seminar in Nonverbal Behavior, Social Perception, and Psychophysiology",60dcc53d0f44dd5ebc27a241cff1674e,"Students will gain human subject research skills and experience in the lab and online. We will cover a range of topics in social psychology, including but not limited to: nonverbal behavior, social perception, personal power, hormones, emotions, and performance in stressful situations. In biweekly meetings, students will have the opportunity to provide and receive feedback on the work of the lab as well as discuss relevant papers. In addition, monthly trainings will be held covering research tools such as eye-trackers, physiological measures, Qualtrics, and Mechanical Turk.","Science of Living Systems 20 plus one from Psychology 13, 15, 16, 18, Science B 29 or MCB 80.",,"Hours to be arranged",,
6357,FALL,FALSE,SOC-WORLD,34,"The Caribbean: Globalization, Socio-Economic Development & Cultural Adaptation",c197af23215b1e2c00da3a19634ab1a5,"Caribbean societies are largely the economic and political creations of Western imperial powers and are among the earliest products of globalization. Though in the West, they are only partly of it, and their popular cultures are highly original blends of African, European and Asian forms. The course examines the area as a system emerging through genocide, piracy, plantation slavery, colonialism and globalization, from a situation of great social and cultural diversity to the present tendency toward socio-economic and cultural convergence. Patterns of underdevelopment and government are explored through national case studies (Puerto Rico, Cuba, Jamaica & Haiti) and selected, region-wide modern issues (hurricanes, earthquakes and other natural disasters; migration & transnationalism; crime & drug trafficking), as are cultural adaptations through studies of Afro-Caribbean religions, folkways, and music. America's special role in the region is emphasized.",,"This course fulfills the requirement that one of the eight General Education courses also engage substantially with Study of the Past.","Tu., Th., at 11, and a weekly section to be arranged.",,
6363,FALL,FALSE,PHYSICS,313b,"Experimental Condensed Matter Physics",93cd118bcbef0c1bd8a501e1ee39d014,,,,,,
6363,SPRING,FALSE,PHYSICS,313b,"Experimental Condensed Matter Physics",93cd118bcbef0c1bd8a501e1ee39d014,,,,,,
63634,SPRING,FALSE,SAS,196,"Capitalism and Cosmology in Modern India",d1305c68db76fbfc19795b7f6da5bdb0,"This course will explore the lives, politics, and cosmologies of working-class persons in modern India. The course will examine contemporary debates on globalization, development, and ecology; workers' experiences of factory work, informality, and agitations; and workers' religious practices, theologies, and cosmological visions. Core concerns of the course will include inquiries into the appropriate categories for understanding workers' lives and visions, and the possibilities for autonomous, nonviolent politics among working people in India. The course will draw upon a range of sources, including anthropology, history, religious studies, epics, and Hindi cinema.",,"Offered jointly with the Divinity School as 3529.","Tu., Th., 1-2:30",,
